row_id,year,trend_residual_t_ha,selected_prediction,baseline_prediction
Wheat|South Dakota|2017|spring,2017,-0.9525659829060222,0.005354993716771,0.0
Wheat|Texas|2017|winter,2017,-0.0474133675213654,0.0693511317174729,0.0
Wheat|Washington|2017|winter,2017,0.380880170940169,0.1239915981892274,0.0
Barley|Colorado|2018|spring,2018,0.1332400683759633,0.017428260076858,0.0
Barley|Kansas|2018|spring,2018,-0.6520192136752152,0.0011993092942386,0.0
Barley|Minnesota|2018|spring,2018,0.775081264957266,0.0436489019406933,0.0
Barley|Montana|2018|spring,2018,0.0957548034187971,0.0606642192289971,0.0
Barley|North Dakota|2018|spring,2018,0.584718495726487,-0.0286048416888136,0.0
Barley|South Dakota|2018|spring,2018,0.5849523076923187,0.0161488875725462,0.0
Barley|Washington|2018|spring,2018,0.4277025299145176,-0.1420455194027149,0.0
Canola|Minnesota|2018|spring,2018,0.3399631578947391,0.0436489019406933,0.0
Canola|Montana|2018|spring,2018,-0.5665002450980212,0.0606642192289971,0.0
Canola|North Dakota|2018|spring,2018,0.2777842307692357,-0.0286048416888136,0.0
Canola|Oklahoma|2018|spring,2018,0.176142857142878,0.0360296986582901,0.0
Canola|Washington|2018|spring,2018,1.513170000000049,-0.1420455194027149,0.0
Oats|Colorado|2018|spring,2018,-0.739616615384632,0.017428260076858,0.0
Oats|Illinois|2018|spring,2018,0.1880973333333275,0.0420867909466545,0.0
Oats|Iowa|2018|spring,2018,-0.3279002051282047,-0.0646998864446162,0.0
Oats|Kansas|2018|spring,2018,-0.0069272820512751,0.0011993092942386,0.0
Oats|Minnesota|2018|spring,2018,-0.3362716923077,0.0436489019406933,0.0
Oats|Montana|2018|spring,2018,-0.4108883418803506,0.0606642192289971,0.0
Oats|Nebraska|2018|spring,2018,-0.0550059145299162,-0.0220427042602581,0.0
Oats|North Dakota|2018|spring,2018,0.65527750427349,-0.0286048416888136,0.0
Oats|Oklahoma|2018|spring,2018,0.3789750769230777,0.0360296986582901,0.0
Oats|South Dakota|2018|spring,2018,0.0200221880341699,0.0161488875725462,0.0
Oats|Texas|2018|spring,2018,0.1897127863247822,0.0132879036636069,0.0
Oats|Washington|2018|spring,2018,-0.9092277948717976,-0.1420455194027149,0.0
Wheat|Colorado|2018|winter,2018,0.1391178803418804,-0.3877930503988671,0.0
Wheat|Illinois|2018|winter,2018,-0.2406035213675688,-0.0348026720539858,0.0
Wheat|Iowa|2018|winter,2018,0.1229405811965476,0.0893252443561919,0.0
Wheat|Kansas|2018|winter,2018,-0.0381407863247869,-0.2411436903178452,0.0
Wheat|Minnesota|2018|spring,2018,-0.0531911794872255,0.0436489019406933,0.0
Wheat|Montana|2018|spring,2018,0.2038198290598196,0.0606642192289971,0.0
Wheat|Nebraska|2018|winter,2018,0.2886675213675103,0.1146404505648226,0.0
Wheat|North Dakota|2018|spring,2018,0.2648127179487178,-0.0286048416888136,0.0
Wheat|Oklahoma|2018|winter,2018,-0.0301956923076902,-0.0640794017459068,0.0
Wheat|South Dakota|2018|spring,2018,-0.3545519658119938,0.0161488875725462,0.0
Wheat|Texas|2018|winter,2018,0.1567231111111127,-0.1245357035417936,0.0
Wheat|Washington|2018|winter,2018,0.6549172649572625,0.021166422404908,0.0
Barley|Colorado|2019|spring,2019,-0.3523762051283032,0.0705126446463252,0.0
Barley|Kansas|2019|spring,2019,-0.5528432820512841,-0.0331546327989027,0.0
Barley|Minnesota|2019|spring,2019,0.2796063589743576,-0.0691443649187761,0.0
Barley|Montana|2019|spring,2019,0.2406377435897342,0.2105918223964252,0.0
Barley|North Dakota|2019|spring,2019,0.4512918974358944,0.093966844820754,0.0
Barley|South Dakota|2019|spring,2019,-0.0569507692307582,-0.0245034006117547,0.0
Barley|Washington|2019|spring,2019,0.2555788717948584,-0.0080838126545903,0.0
Canola|Minnesota|2019|spring,2019,0.5470061403508737,-0.0691443649187761,0.0
Canola|Montana|2019|spring,2019,-0.2298029411764512,0.2105918223964252,0.0
Canola|North Dakota|2019|spring,2019,0.0793298461538487,0.093966844820754,0.0
Canola|Oklahoma|2019|spring,2019,0.852714285714316,0.020358403370095,0.0
Canola|Washington|2019|spring,2019,1.9391600000000755,-0.0080838126545903,0.0
Oats|Illinois|2019|spring,2019,-0.4769633846153902,-0.0207611666183705,0.0
Oats|Iowa|2019|spring,2019,-0.5197190769230793,-0.1191489573827956,0.0
Oats|Kansas|2019|spring,2019,0.5321396923076995,-0.0331546327989027,0.0
Oats|Minnesota|2019|spring,2019,-0.2450289230769304,-0.0691443649187761,0.0
Oats|Montana|2019|spring,2019,0.0136508717948624,0.2105918223964252,0.0
Oats|Nebraska|2019|spring,2019,-0.2933321025641069,0.0194104965847955,0.0
Oats|North Dakota|2019|spring,2019,0.7852514871794707,0.093966844820754,0.0
Oats|Oklahoma|2019|spring,2019,0.4524436923076935,0.020358403370095,0.0
Oats|South Dakota|2019|spring,2019,-0.0177570256410519,-0.0245034006117547,0.0
Oats|Texas|2019|spring,2019,0.1881557948717906,0.0753931721462741,0.0
Wheat|Colorado|2019|winter,2019,1.004526974358975,0.2806103855546595,0.0
Wheat|Illinois|2019|winter,2019,-0.2308146666667108,-0.155863340792819,0.0
Wheat|Kansas|2019|winter,2019,0.9003325128205129,-0.2236839826155848,0.0
Wheat|Minnesota|2019|spring,2019,-0.2487950769231246,-0.0691443649187761,0.0
Wheat|Montana|2019|spring,2019,0.4664543589743513,0.2105918223964252,0.0
Wheat|Nebraska|2019|winter,2019,0.8039051282051219,0.1977800631067587,0.0
Wheat|North Dakota|2019|spring,2019,0.2825673846153842,0.093966844820754,0.0
Wheat|Oklahoma|2019|winter,2019,0.7811160000000013,-0.0370490403562324,0.0
Wheat|South Dakota|2019|spring,2019,-0.1532379487179795,-0.0245034006117547,0.0
Wheat|Texas|2019|winter,2019,0.2936595897435916,0.1198910188905095,0.0
Wheat|Washington|2019|winter,2019,0.236154358974356,0.0173768076537145,0.0
Barley|Colorado|2020|spring,2020,-0.0847924786325702,0.0240042439927312,0.0
Barley|Kansas|2020|spring,2020,0.4071326495726501,0.0908159334639636,0.0
Barley|Minnesota|2020|spring,2020,-0.8077685470085472,0.1854898059582324,0.0
Barley|Montana|2020|spring,2020,0.4394206837606713,0.0367617950637363,0.0
Barley|North Dakota|2020|spring,2020,-0.0587347008547052,-0.2271457837165891,0.0
Barley|South Dakota|2020|spring,2020,0.0005461538461655,-0.106282144474946,0.0
Barley|Washington|2020|spring,2020,1.3208552136752,0.0374457661983901,0.0
Canola|Minnesota|2020|spring,2020,-0.2658508771929839,0.1854898059582324,0.0
Canola|Montana|2020|spring,2020,-0.0611056372548954,0.0367617950637363,0.0
Canola|North Dakota|2020|spring,2020,0.2508754615384685,-0.2271457837165891,0.0
Canola|Oklahoma|2020|spring,2020,1.069685714285754,0.0722802821954491,0.0
Canola|Washington|2020|spring,2020,2.499550000000044,0.0374457661983901,0.0
Oats|Illinois|2020|spring,2020,-0.7475241025641082,0.0238028494526137,0.0
Oats|Iowa|2020|spring,2020,0.18506205128205,0.0439210242058908,0.0
Oats|Kansas|2020|spring,2020,0.102806666666674,0.0908159334639636,0.0
Oats|Minnesota|2020|spring,2020,-0.1179861538461612,0.1854898059582324,0.0
Oats|Montana|2020|spring,2020,-0.3509099145299241,0.0367617950637363,0.0
Oats|Nebraska|2020|spring,2020,-0.3164582905982902,-0.0630684378636065,0.0
Oats|North Dakota|2020|spring,2020,0.4847254700854551,-0.2271457837165891,0.0
Oats|Oklahoma|2020|spring,2020,0.2747123076923088,0.0722802821954491,0.0
Oats|South Dakota|2020|spring,2020,-0.2348362393162597,-0.106282144474946,0.0
Oats|Texas|2020|spring,2020,0.007198803418799,0.0378036052599398,0.0
Wheat|Colorado|2020|winter,2020,-0.4770639316239313,-0.1316475209472996,0.0
Wheat|Illinois|2020|winter,2020,-0.2209258119658521,-0.1450316778085321,0.0
Wheat|Kansas|2020|winter,2020,0.4264058119658123,0.1726130110472734,0.0
Wheat|Minnesota|2020|spring,2020,-0.5788989743590096,0.1854898059582324,0.0
Wheat|Montana|2020|spring,2020,0.4063888888888827,0.0367617950637363,0.0
Wheat|Nebraska|2020|winter,2020,-0.2948572649572734,0.2332969933254202,0.0
Wheat|North Dakota|2020|spring,2020,0.19272205128205,-0.2271457837165891,0.0
Wheat|Oklahoma|2020|winter,2020,0.7854276923076946,0.1618074897452118,0.0
Wheat|South Dakota|2020|spring,2020,0.0479760683760348,-0.106282144474946,0.0
Wheat|Texas|2020|winter,2020,0.0270960683760703,0.0394877467335468,0.0
Wheat|Washington|2020|winter,2020,0.7455914529914498,0.2380960036689557,0.0
Barley|Colorado|2021|spring,2021,-2.023008752136837,0.0901032490583098,0.0
Barley|Kansas|2021|spring,2021,1.2058085811965813,-0.0269105524229941,0.0
Barley|Minnesota|2021|spring,2021,-0.388643452991452,-0.0278719414508733,0.0
Barley|Montana|2021|spring,2021,-0.9221963760683844,-0.165685211696225,0.0
Barley|North Dakota|2021|spring,2021,-0.730261299145305,-0.2198901787907601,0.0
Barley|South Dakota|2021|spring,2021,-1.2869569230769111,-0.1484662767484318,0.0
Barley|Washington|2021|spring,2021,-1.4875684444444557,-0.401558788067572,0.0
Canola|Minnesota|2021|spring,2021,-0.1484078947368419,-0.0278719414508733,0.0
Canola|Montana|2021|spring,2021,-0.9124083333333256,-0.165685211696225,0.0
Canola|North Dakota|2021|spring,2021,-0.4743789230769186,-0.2198901787907601,0.0
Canola|Oklahoma|2021|spring,2021,1.1745571428571917,0.039807377468087,0.0
Canola|Washington|2021|spring,2021,1.4795400000000705,-0.401558788067572,0.0
Oats|Illinois|2021|spring,2021,0.129715179487174,1.7389978663611555e-05,0.0
Oats|Iowa|2021|spring,2021,0.1367431794871789,0.0416421323427591,0.0
Oats|Kansas|2021|spring,2021,0.0321736410256487,-0.0269105524229941,0.0
Oats|Minnesota|2021|spring,2021,-0.4571433846153918,-0.0278719414508733,0.0
Oats|Montana|2021|spring,2021,-0.715370700854711,-0.165685211696225,0.0
Oats|Nebraska|2021|spring,2021,-0.5905844786324805,0.007927752658982,0.0
Oats|North Dakota|2021|spring,2021,-0.6048005470085607,-0.2198901787907601,0.0
Oats|Oklahoma|2021|spring,2021,0.2763809230769241,0.039807377468087,0.0
Oats|South Dakota|2021|spring,2021,-0.6313154529914677,-0.1484662767484318,0.0
Oats|Texas|2021|spring,2021,0.0056418119658074,-0.0023196564937726,0.0
Wheat|Colorado|2021|winter,2021,0.1933451623931632,-0.0006067932078621,0.0
Wheat|Illinois|2021|winter,2021,0.4613630427350061,-0.1728415060280291,0.0
Wheat|Kansas|2021|winter,2021,0.894079111111111,0.0934388818323325,0.0
Wheat|Minnesota|2021|spring,2021,-0.9763028717949084,-0.0278719414508733,0.0
Wheat|Montana|2021|spring,2021,-0.918076581196589,-0.165685211696225,0.0
Wheat|Nebraska|2021|winter,2021,0.2203803418803387,0.0265348373796202,0.0
Wheat|North Dakota|2021|spring,2021,-0.8789232820512836,-0.2198901787907601,0.0
Wheat|Oklahoma|2021|winter,2021,0.722539384615386,0.0428224708232957,0.0
Wheat|South Dakota|2021|spring,2021,-1.196709914529951,-0.1484662767484318,0.0
Wheat|Texas|2021|winter,2021,0.5003325470085485,0.0207299114151503,0.0
Wheat|Washington|2021|winter,2021,-1.502371452991456,0.0328482780624389,0.0
Barley|Colorado|2022|spring,2022,-2.1320250256411324,0.0470080075091116,0.0
Barley|Kansas|2022|spring,2022,-0.5243154871794877,-0.0643559271753982,0.0
Barley|Minnesota|2022|spring,2022,0.5147816410256429,-0.0877919417437996,0.0
Barley|Montana|2022|spring,2022,-0.7773134358974474,-0.1612922946349572,0.0
Barley|North Dakota|2022|spring,2022,0.4276121025641028,-0.0364387741253712,0.0
Barley|South Dakota|2022|spring,2022,0.5459400000000123,-0.0613442656375063,0.0
Barley|Washington|2022|spring,2022,0.976607897435886,-0.0107066457688604,0.0
Canola|Minnesota|2022|spring,2022,0.6191350877192932,-0.0877919417437996,0.0
Canola|Montana|2022|spring,2022,-0.7998110294117553,-0.1612922946349572,0.0
Canola|North Dakota|2022|spring,2022,0.0445666923076939,-0.0364387741253712,0.0
Canola|Oklahoma|2022|spring,2022,0.3043285714286294,0.1032537559554315,0.0
Canola|Washington|2022|spring,2022,2.3986300000000966,-0.0107066457688604,0.0
Oats|Illinois|2022|spring,2022,0.1102544615384562,0.0664724906343185,0.0
Oats|Iowa|2022|spring,2022,0.303524307692308,0.0312277403689319,0.0
Oats|Kansas|2022|spring,2022,-0.2895593846153768,-0.0643559271753982,0.0
Oats|Minnesota|2022|spring,2022,-0.3300006153846224,-0.0877919417437996,0.0
Oats|Montana|2022|spring,2022,-0.6136314871794961,-0.1612922946349572,0.0
Oats|Nebraska|2022|spring,2022,-0.793110666666671,-0.1579164765527161,0.0
Oats|North Dakota|2022|spring,2022,0.2424734358974198,-0.0364387741253712,0.0
Oats|Oklahoma|2022|spring,2022,-0.6186504615384607,0.1032537559554315,0.0
Oats|South Dakota|2022|spring,2022,-0.2027946666666893,-0.0613442656375063,0.0
Oats|Texas|2022|spring,2022,0.3627848205128157,-0.1256052534004303,0.0
Wheat|Colorado|2022|winter,2022,-0.6157457435897433,-0.1994273024928822,0.0
Wheat|Illinois|2022|winter,2022,0.4039518974358644,-0.004627344139273,0.0
Wheat|Kansas|2022|winter,2022,-0.1178475897435893,-0.0726238201088524,0.0
Wheat|Minnesota|2022|spring,2022,-0.1631067692308079,-0.0877919417437996,0.0
Wheat|Montana|2022|spring,2022,-0.5209420512820575,-0.1612922946349572,0.0
Wheat|Nebraska|2022|winter,2022,-0.9456820512820564,-0.1955340800782027,0.0
Wheat|North Dakota|2022|spring,2022,0.2081313846153825,-0.0364387741253712,0.0
Wheat|Oklahoma|2022|winter,2022,-0.0129489230769221,-0.0039493054988488,0.0
Wheat|South Dakota|2022|spring,2022,-0.1681958974359223,-0.0613442656375063,0.0
Wheat|Texas|2022|winter,2022,0.0319690256410272,-0.1926088016266441,0.0
Wheat|Washington|2022|winter,2022,0.1233656410256376,0.1754624098917742,0.0
Barley|Colorado|2023|spring,2023,-1.165041299145399,-0.0278407797103129,0.0
Barley|Kansas|2023|spring,2023,-0.8017395555555566,-0.0236555188908875,0.0
Barley|Minnesota|2023|spring,2023,0.6111067350427382,0.0192202568298663,0.0
Barley|Montana|2023|spring,2023,-0.3634304957265031,0.0477256828596056,0.0
Barley|North Dakota|2023|spring,2023,0.2941855042735031,0.0163522271189519,0.0
Barley|South Dakota|2023|spring,2023,0.4420369230769356,0.034201055539649,0.0
Barley|Washington|2023|spring,2023,-0.7020157606837731,-0.0171800050768822,0.0
Canola|Minnesota|2023|spring,2023,0.6581780701754352,0.0192202568298663,0.0
Canola|Montana|2023|spring,2023,-0.3958137254901854,0.0477256828596056,0.0
Canola|North Dakota|2023|spring,2023,0.0143123076923141,0.0163522271189519,0.0
Canola|Oklahoma|2023|spring,2023,0.4989000000000674,0.0552391430390193,0.0
Canola|Washington|2023|spring,2023,2.5780200000001225,-0.0171800050768822,0.0
Oats|Illinois|2023|spring,2023,0.3417937435897387,0.0763842631016373,0.0
Oats|Iowa|2023|spring,2023,0.2193054358974371,0.010555062762538,0.0
Oats|Kansas|2023|spring,2023,0.6081075897435979,-0.0236555188908875,0.0
Oats|Minnesota|2023|spring,2023,0.2275421538461541,0.0192202568298663,0.0
Oats|Montana|2023|spring,2023,-0.655392273504283,0.0477256828596056,0.0
Oats|Nebraska|2023|spring,2023,-0.7444368547008542,0.0049048292653974,0.0
Oats|North Dakota|2023|spring,2023,0.3724474188034046,0.0163522271189519,0.0
Oats|Oklahoma|2023|spring,2023,0.8177181538461546,0.0552391430390193,0.0
Oats|South Dakota|2023|spring,2023,-0.4557738803418973,0.034201055539649,0.0
Oats|Texas|2023|spring,2023,0.3253278290598238,-0.0717901604796622,0.0
Wheat|Colorado|2023|winter,2023,0.458163350427351,0.1592954238786852,0.0
Wheat|Illinois|2023|winter,2023,0.8845407521367221,0.2060275690885214,0.0
Wheat|Kansas|2023|winter,2023,-0.2554742905982898,-0.2362103647541528,0.0
Wheat|Minnesota|2023|spring,2023,-0.1569106666667066,0.0192202568298663,0.0
Wheat|Montana|2023|spring,2023,0.0644924786324705,0.0477256828596056,0.0
Wheat|Nebraska|2023|winter,2023,-0.2959444444444448,-0.2135566324242947,0.0
Wheat|North Dakota|2023|spring,2023,0.0509860512820483,0.0163522271189519,0.0
Wheat|Oklahoma|2023|winter,2023,-0.0086372307692288,0.1113474868877066,0.0
Wheat|South Dakota|2023|spring,2023,-0.5520818803419081,0.034201055539649,0.0
Wheat|Texas|2023|winter,2023,0.5052055042735053,-0.0303122418719436,0.0
Wheat|Washington|2023|winter,2023,-0.7525972649572652,-0.2221763979689152,0.0
Barley|Colorado|2024|spring,2024,-0.5208575726496658,0.1520584582248048,0.0
Barley|Kansas|2024|spring,2024,1.6647363760683778,-0.0379312820587539,0.0
Barley|Minnesota|2024|spring,2024,0.3846318290598329,0.051763432008707,0.0
Barley|Montana|2024|spring,2024,-0.2723475555555663,0.0259806485489204,0.0
Barley|North Dakota|2024|spring,2024,0.4297589059829034,0.0149917675761323,0.0
Barley|South Dakota|2024|spring,2024,0.7147338461538597,0.0884530083653703,0.0
Barley|Washington|2024|spring,2024,-0.0132394188034319,-0.1707406771589567,0.0
Canola|Minnesota|2024|spring,2024,0.1591210526315771,0.051763432008707,0.0
Canola|Montana|2024|spring,2024,-0.8660164215686152,0.0259806485489204,0.0
Canola|North Dakota|2024|spring,2024,0.0513579230769267,0.0149917675761323,0.0
Canola|Oklahoma|2024|spring,2024,1.7021714285714769,0.0320484225580479,0.0
Canola|Washington|2024|spring,2024,3.0263100000001484,-0.1707406771589567,0.0
Oats|Illinois|2024|spring,2024,0.4299330256410205,0.1996231188003529,0.0
Oats|Iowa|2024|spring,2024,0.278486564102566,-0.0091785312142471,0.0
Oats|Kansas|2024|spring,2024,0.609174564102573,-0.0379312820587539,0.0
Oats|Minnesota|2024|spring,2024,0.6056849230769235,0.051763432008707,0.0
Oats|Montana|2024|spring,2024,-0.8047530598290698,0.0259806485489204,0.0
Oats|Nebraska|2024|spring,2024,-0.1937630427350445,0.0625475938059504,0.0
Oats|North Dakota|2024|spring,2024,1.1480214017093888,0.0149917675761323,0.0
Oats|South Dakota|2024|spring,2024,0.0085469059828948,0.0884530083653703,0.0
Oats|Texas|2024|spring,2024,0.036870837606832,0.0559171133549527,0.0
Wheat|Colorado|2024|winter,2024,0.0525724444444448,0.1689066269994291,0.0
Wheat|Illinois|2024|winter,2024,0.7599296068375665,0.0422811081812557,0.0
Wheat|Kansas|2024|winter,2024,0.2793990085470086,0.0324628869464224,0.0
Wheat|Minnesota|2024|spring,2024,0.2190854358974086,0.051763432008707,0.0
Wheat|Montana|2024|spring,2024,-0.156972991452998,0.0259806485489204,0.0
Wheat|Nebraska|2024|winter,2024,0.35389316239316,0.0196360897936918,0.0
Wheat|North Dakota|2024|spring,2024,0.6740407179487145,0.0149917675761323,0.0
Wheat|Oklahoma|2024|winter,2024,0.6681744615384626,0.0412804857987515,0.0
Wheat|South Dakota|2024|spring,2024,0.1804321367521062,0.0884530083653703,0.0
Wheat|Texas|2024|winter,2024,0.1041419829059839,0.1723692576504226,0.0
Wheat|Washington|2024|winter,2024,0.1535398290598291,-0.0832743389449013,0.0
Barley|Colorado|2025|spring,2025,-1.6520738461539324,0.0155527957962097,0.0
Barley|Kansas|2025|spring,2025,0.3650123076923086,0.0012478293359291,0.0
Barley|Minnesota|2025|spring,2025,0.6423569230769282,0.1070950835661229,0.0
Barley|Montana|2025|spring,2025,-0.1274646153846221,0.0559883700779777,0.0
Barley|North Dakota|2025|spring,2025,0.6191323076923112,0.0456022797243524,0.0
Barley|South Dakota|2025|spring,2025,0.3418307692307833,0.0297256914449936,0.0
Barley|Washington|2025|spring,2025,-0.9386630769230906,-0.3110702923999603,0.0
Canola|Minnesota|2025|spring,2025,0.4223640350877193,0.1070950835661229,0.0
Canola|Montana|2025|spring,2025,-0.6862191176470454,0.0559883700779777,0.0
Canola|North Dakota|2025|spring,2025,0.3237035384615394,0.0456022797243524,0.0
Canola|Oklahoma|2025|spring,2025,0.9440428571429148,0.0018985126587277,0.0
Canola|Washington|2025|spring,2025,2.9479000000001747,-0.3110702923999603,0.0
Oats|Illinois|2025|spring,2025,0.6257723076923027,0.0899024681640954,0.0
Oats|Iowa|2025|spring,2025,0.6246676923076948,-0.0503709736959323,0.0
Oats|Kansas|2025|spring,2025,0.3233415384615474,0.0012478293359291,0.0
Oats|Minnesota|2025|spring,2025,0.5534276923076931,0.1070950835661229,0.0
Oats|Montana|2025|spring,2025,-0.4160138461538565,0.0559883700779777,0.0
Oats|Nebraska|2025|spring,2025,-0.8982892307692278,0.1426308846643611,0.0
Oats|North Dakota|2025|spring,2025,0.3812953846153695,0.0456022797243524,0.0
Oats|South Dakota|2025|spring,2025,-0.1009323076923127,0.0297256914449936,0.0
Oats|Texas|2025|spring,2025,0.2864138461538406,0.0403420001246116,0.0
Wheat|Colorado|2025|winter,2025,0.2521815384615391,-0.3075357939103404,0.0
Wheat|Illinois|2025|winter,2025,0.8370184615384249,0.0647505601499993,0.0
Wheat|Kansas|2025|winter,2025,0.8142723076923084,-0.0560759376200089,0.0
Wheat|Minnesota|2025|spring,2025,0.1915815384615093,0.1070950835661229,0.0
Wheat|Montana|2025|spring,2025,0.0182615384615334,0.0559883700779777,0.0
Wheat|Nebraska|2025|winter,2025,-0.0051692307692352,-0.1143010299082837,0.0
Wheat|North Dakota|2025|spring,2025,0.3622953846153947,0.0456022797243524,0.0
Wheat|Oklahoma|2025|winter,2025,0.6724861538461542,0.149828494056773,0.0
Wheat|South Dakota|2025|spring,2025,-0.2773538461538654,0.0297256914449936,0.0
Wheat|Texas|2025|winter,2025,0.510078461538463,-0.1543491452929299,0.0
Wheat|Washington|2025|winter,2025,0.0441769230769226,-0.044098263671187,0.0
